datetime,open,high,low,close,volume
2022-01-03 00:00:00+00:00,1028.5087117817031,1035.6712943589237,1019.5380880849958,1030.5698514846724,4209228
2022-01-04 00:00:00+00:00,1030.5698514846724,1053.263493696204,1011.923599317208,1043.6488990449893,4064211
2022-01-05 00:00:00+00:00,1043.6488990449893,1052.2744826386318,1003.496414282018,1016.0280771712945,1810612
2022-01-06 00:00:00+00:00,1016.0280771712945,1034.0635561107713,958.0824607549735,967.922147973781,1418093
2022-01-07 00:00:00+00:00,967.922147973781,978.0873017773924,951.7155969025591,967.097725458551,3915526
2022-01-10 00:00:00+00:00,967.097725458551,973.1213374602221,923.7937460296189,926.8364335576234,1919394
2022-01-11 00:00:00+00:00,926.8364335576234,951.1979777979243,922.8125908752601,932.5880140098267,916829
2022-01-12 00:00:00+00:00,932.5880140098267,940.6651281118859,898.8705069669758,906.5747974139173,1542632
2022-01-13 00:00:00+00:00,906.5747974139173,918.7818718528878,899.2400372068441,914.1513977787791,2719337
2022-01-14 00:00:00+00:00,914.1513977787791,929.531811685231,884.3562565046469,894.4585627295422,612012
2022-01-17 00:00:00+00:00,894.4585627295422,902.4745850987512,844.4085838419497,860.7420009130426,2357869
2022-01-18 00:00:00+00:00,860.7420009130426,870.5237412642347,821.3568994973755,828.7858423563822,4768550
2022-01-19 00:00:00+00:00,828.7858423563822,835.4418069451392,827.885882616723,832.0933366680667,4427262
2022-01-20 00:00:00+00:00,832.0933366680667,838.7872652202511,790.5049268564286,800.376668873113,1564305
2022-01-21 00:00:00+00:00,800.376668873113,819.7047851508734,797.2010205573965,809.5909985572873,593971
2022-01-24 00:00:00+00:00,809.5909985572873,816.6336332846583,794.8095404782217,813.0630167522453,1122398
2022-01-25 00:00:00+00:00,813.0630167522453,845.6826620251823,803.1260938689423,835.0145167334239,4833766
2022-01-26 00:00:00+00:00,835.0145167334239,871.2658593815038,824.2603817469428,856.5267416996571,3541990
2022-01-27 00:00:00+00:00,856.5267416996571,887.628454639536,845.6032065912366,880.3912517031462,2842397
2022-01-28 00:00:00+00:00,880.3912517031462,884.8011984460632,846.7029299524555,861.2921975861789,4749887
2022-01-31 00:00:00+00:00,861.2921975861789,862.926886477262,850.7692609568821,854.2946016785975,4832845
2022-02-01 00:00:00+00:00,854.2946016785975,870.6159846643176,846.9739037796201,867.2016714871326,2636392
2022-02-02 00:00:00+00:00,867.2016714871326,881.1778225415244,851.4534342311752,859.3049451207057,2973997
2022-02-03 00:00:00+00:00,859.3049451207057,867.1517401380731,853.3295218540686,861.750469378365,1713159
2022-02-04 00:00:00+00:00,861.750469378365,864.0967437420969,839.4939904047807,840.3833238147644,4819915
2022-02-07 00:00:00+00:00,840.3833238147644,861.9101071849195,835.2639924199628,848.6345410329589,698795
2022-02-08 00:00:00+00:00,848.6345410329589,862.8015196293333,837.9157494029516,849.4352613828007,1661951
2022-02-09 00:00:00+00:00,849.4352613828007,856.6979771666861,825.1035617213089,832.3912770100154,3874487
2022-02-10 00:00:00+00:00,832.3912770100154,859.0883908235853,818.5256456116672,853.0290958973874,1001653
2022-02-11 00:00:00+00:00,853.0290958973874,854.2968798592611,822.4341406160028,834.8325158073799,1217252
