datetime,open,high,low,close,volume
2022-01-03 03:45:00+00:00,1028.5087117817031,1033.6574387597204,1024.3946769345764,1029.5392816331878,2315075
2022-01-03 07:45:00+00:00,1029.5392816331878,1034.6921308906112,1025.4211245066551,1030.5698514846724,1894152
2022-01-04 03:45:00+00:00,1030.5698514846724,1041.25781276589,1026.4475720787336,1037.1093752648308,2235316
2022-01-04 07:45:00+00:00,1037.1093752648308,1047.8234946411692,1032.9609377637714,1043.6488990449893,1828894
2022-01-05 03:45:00+00:00,1043.6488990449893,1047.8234946411692,1025.7191341557093,1029.838488108142,995836
2022-01-05 07:45:00+00:00,1029.838488108142,1033.9578420605746,1011.9639648626094,1016.0280771712945,814775
2022-01-06 03:45:00+00:00,1016.0280771712945,1020.0921894799797,988.0072121222476,991.9751125725377,779951
2022-01-06 07:45:00+00:00,991.9751125725377,995.9430130228278,964.0504593818858,967.922147973781,638141
2022-01-07 03:45:00+00:00,967.922147973781,971.7938365656761,963.6398969693014,967.5099367161661,2153539
2022-01-07 07:45:00+00:00,967.5099367161661,971.3799764630307,963.2293345567168,967.097725458551,1761986
2022-01-10 03:45:00+00:00,967.097725458551,970.9661163603853,943.1792111900548,946.9670795080872,1055666
2022-01-10 07:45:00+00:00,946.9670795080872,950.7549478261195,923.129087823393,926.8364335576234,863727
2022-01-11 03:45:00+00:00,926.8364335576234,933.4310726788599,923.129087823393,929.712223783725,504255
2022-01-11 07:45:00+00:00,929.712223783725,936.318366065866,925.9933748885901,932.5880140098267,412573
2022-01-12 03:45:00+00:00,932.5880140098267,936.318366065866,915.9030800890245,919.581405711872,848447
2022-01-12 07:45:00+00:00,919.581405711872,923.2597313347195,902.9484982242616,906.5747974139173,694184
2022-01-13 03:45:00+00:00,906.5747974139173,914.0045499867337,902.9484982242616,910.3630975963482,1495635
2022-01-13 07:45:00+00:00,910.3630975963482,917.8080033698942,906.7216452059628,914.1513977787791,1223701
2022-01-14 03:45:00+00:00,914.1513977787791,917.8080033698942,900.6877603331441,904.3049802541607,336606
2022-01-14 07:45:00+00:00,904.3049802541607,907.9222001751773,890.8807284786241,894.4585627295422,275405
2022-01-17 03:45:00+00:00,894.4585627295422,898.0363969804604,874.0898806940072,877.6002818212924,1296827
2022-01-17 07:45:00+00:00,877.6002818212924,881.1106829485775,857.2990329093905,860.7420009130426,1061041
2022-01-18 03:45:00+00:00,860.7420009130426,864.1849689166947,841.3848659481736,844.7639216347125,2622702
2022-01-18 07:45:00+00:00,844.7639216347125,848.1429773212514,825.4706989869567,828.7858423563822,2145847
2022-01-19 03:45:00+00:00,828.7858423563822,833.7613478702734,825.4706989869567,830.4395895122245,2434994
2022-01-19 07:45:00+00:00,830.4395895122245,835.421710014739,827.1178311541756,832.0933366680667,1992267
2022-01-20 03:45:00+00:00,832.0933366680667,835.421710014739,812.9700627595075,816.2350027705899,860367
2022-01-20 07:45:00+00:00,816.2350027705899,819.4999427816722,797.1751621976205,800.376668873113,703937
2022-01-21 03:45:00+00:00,800.376668873113,808.2037690500609,797.1751621976205,804.9838337152001,326684
2022-01-21 07:45:00+00:00,804.9838337152001,812.8293625515165,801.7638983803394,809.5909985572873,267286
2022-01-24 03:45:00+00:00,809.5909985572873,814.5723156853853,806.3526345630581,811.3270076547662,617318
2022-01-24 07:45:00+00:00,811.3270076547662,816.3152688192542,808.0816996241472,813.0630167522453,505079
2022-01-25 03:45:00+00:00,813.0630167522453,827.3349218098059,809.8107646852363,824.0387667428346,2658571
2022-01-25 07:45:00+00:00,824.0387667428346,838.3545748003576,820.7426116758633,835.0145167334239,2175194
2022-01-26 03:45:00+00:00,835.0145167334239,849.1537117334067,831.6744586664902,845.7706292165406,1948094
2022-01-26 07:45:00+00:00,845.7706292165406,859.9528486664558,842.3875466996744,856.5267416996571,1593895
2022-01-27 03:45:00+00:00,856.5267416996571,871.9328326882073,853.1006347328585,868.4589967014017,1563318
2022-01-27 07:45:00+00:00,868.4589967014017,883.9128167099587,864.9851607145961,880.3912517031462,1279078
2022-01-28 03:45:00+00:00,880.3912517031462,883.9128167099587,867.3583577460838,870.8417246446625,2612437
2022-01-28 07:45:00+00:00,870.8417246446625,874.3250915432411,857.8470287958341,861.2921975861789,2137449
2022-01-31 03:45:00+00:00,861.2921975861789,864.7373663765236,854.3622260338586,857.7933996323882,2658064
2022-01-31 07:45:00+00:00,857.7933996323882,861.2245732309177,850.8774232718831,854.2946016785975,2174780
2022-02-01 03:45:00+00:00,854.2946016785975,864.1911291291965,850.8774232718831,860.7481365828651,1450015
2022-02-01 07:45:00+00:00,860.7481365828651,870.670478173081,857.3051440365336,867.2016714871326,1186376
2022-02-02 03:45:00+00:00,867.2016714871326,870.670478173081,859.8002950707034,863.2533083039191,1635698
2022-02-02 07:45:00+00:00,863.2533083039191,866.7063215371347,855.8677253402229,859.3049451207057,1338298
2022-02-03 03:45:00+00:00,859.3049451207057,863.9698180785334,855.8677253402229,860.5277072495353,942237
2022-02-03 07:45:00+00:00,860.5277072495353,865.1974712558784,857.0855964205372,861.750469378365,770921
2022-02-04 03:45:00+00:00,861.750469378365,865.1974712558784,847.6626290101784,851.0668965965647,2650953
2022-02-04 07:45:00+00:00,851.0668965965647,854.4711641829509,837.0217905195053,840.3833238147644,2168961
2022-02-07 03:45:00+00:00,840.3833238147644,847.886968153557,837.0217905195053,844.5089324238616,384337
2022-02-07 07:45:00+00:00,844.5089324238616,852.0290791970907,841.1308966941662,848.6345410329589,314457
2022-02-08 03:45:00+00:00,848.6345410329589,852.4310408127113,845.240002868827,849.0349012078798,914073
2022-02-08 07:45:00+00:00,849.0349012078798,852.833002428332,845.6387616030482,849.4352613828007,747877
2022-02-09 03:45:00+00:00,849.4352613828007,852.833002428332,837.5496161196223,840.913269196408,2130967
2022-02-09 07:45:00+00:00,840.913269196408,844.2769222731937,829.0617119019754,832.3912770100154,1743519
2022-02-10 03:45:00+00:00,832.3912770100154,846.0810271995163,829.0617119019754,842.7101864537015,550909
2022-02-10 07:45:00+00:00,842.7101864537015,856.441212280977,839.3393457078867,853.0290958973874,450743
2022-02-11 03:45:00+00:00,853.0290958973874,856.441212280977,840.5550826289741,843.9308058523836,669488
2022-02-11 07:45:00+00:00,843.9308058523836,847.3065290757932,831.4931857441503,834.8325158073799,547763
2022-02-14 03:45:00+00:00,834.8325158073799,842.8774855215088,831.4931857441503,839.519407889949,2151791
2022-02-14 07:45:00+00:00,839.519407889949,847.583125172408,836.1613302583892,844.206299972518,1760557
2022-02-15 03:45:00+00:00,844.206299972518,856.8037060266231,840.8294747726279,853.3901454448437,1029709
2022-02-15 07:45:00+00:00,853.3901454448437,866.0242868808383,849.9765848630643,862.5739909171696,842489
2022-02-16 03:45:00+00:00,862.5739909171696,866.0242868808383,859.0338499680797,862.4837851085138,1145973
2022-02-16 07:45:00+00:00,862.4837851085138,865.9337202489478,858.9440049826585,862.393579299858,937615
2022-02-17 03:45:00+00:00,862.393579299858,865.8431536170574,858.4943982673161,861.9421669350563,951647
2022-02-17 07:45:00+00:00,861.9421669350563,865.3899356027965,858.0447915519736,861.4907545702547,778621
2022-02-18 03:45:00+00:00,861.4907545702547,873.6197694889041,858.0447915519736,870.1392126383507,2690000
2022-02-18 07:45:00+00:00,870.1392126383507,882.3028213892725,866.6586557877973,878.7876707064466,2200909
2022-02-21 03:45:00+00:00,878.7876707064466,893.8370532889887,875.2725200236208,890.2759494910247,1176474
2022-02-21 07:45:00+00:00,890.2759494910247,905.3712851887051,886.7148456930606,901.7642282756027,962570
2022-02-22 03:45:00+00:00,901.7642282756027,905.3712851887051,897.6840051656902,901.289161812942,2051590
2022-02-22 07:45:00+00:00,901.289161812942,904.8943184601937,897.2108389688801,900.8140953502813,1678574
2022-02-23 03:45:00+00:00,900.8140953502813,904.4173517316824,891.9427551015166,895.524854519595,1490864
2022-02-23 07:45:00+00:00,895.524854519595,899.1069539376734,886.6746712341533,890.2356136889089,1219798
2022-02-24 03:45:00+00:00,890.2356136889089,893.7965561436645,877.2668491427612,880.7900091794792,305022
2022-02-24 07:45:00+00:00,880.7900091794792,884.3131692161971,867.8590270513693,871.3444046700495,249563
2022-02-25 03:45:00+00:00,871.3444046700495,874.8297822887297,862.402506326831,865.8659702076617,768939
2022-02-25 07:45:00+00:00,865.8659702076617,869.3294340884923,856.9459856022928,860.3875357452739,629132
2022-02-28 03:45:00+00:00,860.3875357452739,876.6689735889207,856.9459856022928,873.1762685148612,2159450
2022-02-28 07:45:00+00:00,873.1762685148612,889.5088612895864,869.6835634408018,885.9650012844486,1766822
2022-03-01 03:45:00+00:00,885.9650012844486,889.5088612895864,867.5961147043232,871.0804364501237,563390
2022-03-01 07:45:00+00:00,871.0804364501237,874.5647581959241,852.7710881293355,856.1958716157986,460955
2022-03-02 03:45:00+00:00,856.1958716157986,859.6206551022618,847.2643121927782,850.6669801132311,481648
2022-03-02 07:45:00+00:00,850.6669801132311,854.0696480336841,841.7575362562211,845.1380886106638,394076
2022-03-03 03:45:00+00:00,845.1380886106638,848.5186409651064,830.6909815143838,834.0270898738793,895102
2022-03-03 07:45:00+00:00,834.0270898738793,837.3631982333748,819.6244267725464,822.9160911370948,732356
2022-03-04 03:45:00+00:00,822.9160911370948,826.2077555016432,812.2176026416331,815.4795207245312,1433347
2022-03-04 07:45:00+00:00,815.4795207245312,818.7414388074293,804.8107785107197,808.0429503119676,1172738
2022-03-07 03:45:00+00:00,808.0429503119676,812.0395802674018,804.8107785107197,808.8043628161372,1335374
2022-03-07 07:45:00+00:00,808.8043628161372,812.804038421588,805.5691453648726,809.5657753203068,1092579
2022-03-08 03:45:00+00:00,809.5657753203068,812.804038421588,805.7056553479014,808.9414210320294,381175
2022-03-08 07:45:00+00:00,808.9414210320294,812.1771867161575,805.083798476777,808.317066743752,311870
2022-03-09 03:45:00+00:00,808.317066743752,811.5503350107269,801.887242578891,805.1076732719789,2748000
2022-03-09 07:45:00+00:00,805.1076732719789,808.3281039650668,798.6906866810051,801.898279800206,2248364
2022-03-10 03:45:00+00:00,801.898279800206,805.6519064832894,798.6906866810051,802.4421379315631,829444
2022-03-10 07:45:00+00:00,802.4421379315631,806.1979400471719,799.2323693798369,802.9859960629202,678636
2022-03-11 03:45:00+00:00,802.9859960629202,807.7595825186652,799.7740520786685,804.5414168512601,1222220
2022-03-11 07:45:00+00:00,804.5414168512601,809.3212249901585,801.3232511838551,806.0968376396,999998
2022-03-14 03:45:00+00:00,806.0968376396,809.3212249901585,790.9678670275518,794.144444806779,2709194
2022-03-14 07:45:00+00:00,794.144444806779,797.3210225860062,779.0632837660621,782.192051973958,2216613
2022-03-15 03:45:00+00:00,782.192051973958,786.285141039418,779.0632837660621,783.152530915755,2281524
2022-03-15 07:45:00+00:00,783.152530915755,787.2494618969824,780.0199207920921,784.1130098575522,1866701
2022-03-16 03:45:00+00:00,784.1130098575522,787.2494618969824,775.203698071338,778.3169659350783,2284746
2022-03-16 07:45:00+00:00,778.3169659350783,781.4302337988187,769.4308383245539,772.5209220126043,1869338
2022-03-17 03:45:00+00:00,772.5209220126043,775.6110057006547,764.6588205231396,767.7297394810639,726074
2022-03-17 07:45:00+00:00,767.7297394810639,770.8006584389882,759.8868027217254,762.9385569495236,594060
2022-03-18 03:45:00+00:00,762.9385569495236,765.9903111773217,755.6696268447453,758.7044446232383,2141122
2022-03-18 07:45:00+00:00,758.7044446232383,761.7392624017313,751.4524509677652,754.4703322969531,1751827
2022-03-21 03:45:00+00:00,754.4703322969531,757.4882136261409,742.4008333298269,745.3823627809508,769672
2022-03-21 07:45:00+00:00,745.3823627809508,748.3638922320746,733.3492156918886,736.2943932649484,629731
2022-03-22 03:45:00+00:00,736.2943932649484,739.2395708380083,720.6053834604019,723.4993809843393,828337
2022-03-22 07:45:00+00:00,723.4993809843393,726.3933785082767,707.861551228915,710.70436870373,677731
2022-03-23 03:45:00+00:00,710.70436870373,713.547186178545,706.9338068932971,709.772898487246,1689347
2022-03-23 07:45:00+00:00,709.772898487246,712.611990081195,706.006062557679,708.8414282707621,1382193
2022-03-24 03:45:00+00:00,708.8414282707621,714.6639797138137,706.006062557679,711.8167128623642,1242862
2022-03-24 07:45:00+00:00,711.8167128623642,717.6511654437821,708.9694460109147,714.7919974539662,1016887
2022-03-25 03:45:00+00:00,714.7919974539662,717.6511654437821,708.543500354884,711.3890565812088,673076
2022-03-25 07:45:00+00:00,711.3890565812088,714.2346128075336,705.1541712456176,707.9861157084514,550699
2022-03-28 03:45:00+00:00,707.9861157084514,710.8180601712852,696.0194147918662,698.8146734858094,2239590
2022-03-28 07:45:00+00:00,698.8146734858094,701.6099321797526,686.8846583381148,689.6432312631675,1832391
2022-03-29 03:45:00+00:00,689.6432312631675,694.6261689044038,686.8846583381148,691.8587339685297,330421
2022-03-29 07:45:00+00:00,691.8587339685297,696.8505336205874,689.0912990326556,694.0742366738918,270344
2022-03-30 03:45:00+00:00,694.0742366738918,704.8651442953983,691.2979397271963,702.0569166288827,2189565
2022-03-30 07:45:00+00:00,702.0569166288827,712.8797549702091,699.2486889623672,710.0395965838736,1791462
2022-03-31 03:45:00+00:00,710.0395965838736,712.8797549702091,706.4788864253999,709.316151029518,1948213
2022-03-31 07:45:00+00:00,709.316151029518,712.1534156336361,705.7583346532617,708.5927054751623,1593993
2022-04-01 03:45:00+00:00,708.5927054751623,722.9897891100168,705.7583346532617,720.109351703204,2164950
2022-04-01 07:45:00+00:00,720.109351703204,734.5525019229706,717.2289142963912,731.6259979312456,1771322
2022-04-04 03:45:00+00:00,731.6259979312456,734.5525019229706,726.5199933953315,729.4377443728229,2307071
2022-04-04 07:45:00+00:00,729.4377443728229,732.3554953503142,724.3404928511427,727.2494908144002,1887603
2022-04-05 03:45:00+00:00,727.2494908144002,731.975295520086,724.3404928511427,729.0590592829542,863413
2022-04-05 07:45:00+00:00,729.0590592829542,733.792102262514,726.1428230458224,730.868627751508,706429
2022-04-06 03:45:00+00:00,730.868627751508,733.792102262514,727.0916501470355,730.0116969347746,310057
2022-04-06 07:45:00+00:00,730.0116969347746,732.9317437225137,726.238147053569,729.1547661180412,253683
2022-04-07 03:45:00+00:00,729.1547661180412,737.4973250798289,726.238147053569,734.5590887249292,1851043
2022-04-07 07:45:00+00:00,734.5590887249292,742.9232649771445,731.6208523700295,739.9634113318173,1514489
2022-04-08 03:45:00+00:00,739.9634113318173,746.1964913747593,737.00355768649,743.223596986812,1158177
2022-04-08 07:45:00+00:00,743.223596986812,749.4697177723739,740.2507025988648,746.4837826418067,947599
2022-04-11 03:45:00+00:00,746.4837826418067,756.0012579495997,743.4978475112395,752.9893007466133,1395568
2022-04-11 07:45:00+00:00,752.9893007466133,762.5327981268256,749.9773435436268,759.49481885142,1141829
2022-04-12 03:45:00+00:00,759.49481885142,763.7696144131482,756.4568395760143,760.726707582817,1466991
2022-04-12 07:45:00+00:00,760.726707582817,765.0064306994709,757.6838007524857,761.9585963142141,1200266
2022-04-13 03:45:00+00:00,761.9585963142141,771.674675546981,758.9107619289573,768.6002744491842,2713497
2022-04-13 07:45:00+00:00,768.6002744491842,778.342920394491,765.5258733513874,775.2419525841543,2220133
2022-04-14 03:45:00+00:00,775.2419525841543,785.1998949300133,772.1409847738176,782.0716084960292,683905
2022-04-14 07:45:00+00:00,782.0716084960292,792.0568694655357,778.943322062045,788.901264407904,559558
2022-04-15 03:45:00+00:00,788.901264407904,792.0568694655357,784.432431114186,787.5827621628373,866333
2022-04-15 07:45:00+00:00,787.5827621628373,790.7330932114886,783.1192028780994,786.2642599177705,708818
2022-04-18 03:45:00+00:00,786.2642599177705,789.4093169574415,780.1011252926444,783.2340615387996,602804
